student_id,student_name,class,section,month,fee_due,fee_paid,days_delayed,default_prob,predicted_delay_days,risk_score
039fc433,Pihu Rau,7,A,2024-06,9390,9390,5,8.2272636e-05,7.1441755,1.1
039fc433,Aarav Suresh,7,A,2024-07,14268,14268,1,8.2272636e-05,6.2405434,1.0
039fc433,Rania Badami,7,A,2024-08,14575,14575,0,8.2272636e-05,1.9313211,0.2
039fc433,Kaira Master,7,A,2024-09,10979,10979,2,8.2272636e-05,1.2354791,0.1
039fc433,Eshani Goswami,7,A,2024-10,7093,7093,1,8.2272636e-05,1.2354791,0.1
039fc433,Mishti Kumer,7,A,2024-11,7589,7589,25,8.2272636e-05,9.3865,1.5
039fc433,Dhanush Kapur,7,A,2024-12,12940,12940,11,8.2272636e-05,10.925647,1.8
03c44745,Anay Choudhury,12,C,2022-01,14793,14793,10,8.2272636e-05,10.757473,1.7
03c44745,Nitya Bir,12,C,2022-02,4772,4772,17,8.2272636e-05,12.035881,1.9
03c44745,Biju Bhavsar,12,C,2022-03,8615,8615,1,8.2272636e-05,9.081278,1.4
03c44745,Faiyaz Sha,12,C,2022-04,14539,14539,8,8.2272636e-05,8.389019,1.3
03c44745,Sara Ganesh,12,C,2022-05,3996,3996,24,8.2272636e-05,11.767882,1.9
03c44745,Kiara Manne,12,C,2022-06,10593,10593,10,8.2272636e-05,13.441741,2.2
03c44745,Khushi Butala,12,C,2022-07,4383,4383,18,8.2272636e-05,18.428463,3.0
03c44745,Pranay Balan,12,C,2022-08,6202,6202,20,8.2272636e-05,14.6699095,2.4
03c44745,Aaina Deo,12,C,2022-09,11329,11329,4,8.2272636e-05,13.441741,2.2
03c44745,Hazel Subramanian,12,C,2022-10,3695,2526,31,0.99991775,37.05845,76.7
03c44745,Navya Sem,12,C,2022-11,4665,4665,9,8.2272636e-05,11.357487,1.8
03c44745,Drishya Kade,12,C,2022-12,7038,7038,3,8.2272636e-05,11.351176,1.8
03c44745,Kiaan Swaminathan,12,C,2023-01,3882,2747,30,8.2272636e-05,30.199062,5.0
03c44745,Alia Kulkarni,12,C,2023-02,6755,6755,8,8.2272636e-05,10.492222,1.7
03c44745,Priyansh Gour,12,C,2023-03,8441,8441,20,8.2272636e-05,12.5191145,2.0
03c44745,Lavanya Behl,12,C,2023-04,4305,4305,11,8.2272636e-05,10.9446745,1.8
03c44745,Tara Dube,12,C,2023-05,3783,3783,7,8.2272636e-05,11.306554,1.8
03c44745,Bhamini Choudhury,12,C,2023-06,7714,7714,24,8.2272636e-05,11.351176,1.8
03c44745,Tanya Iyengar,12,C,2023-07,8916,8916,13,8.2272636e-05,11.357487,1.8
03c44745,Khushi Balakrishnan,12,C,2023-08,11694,11694,7,8.2272636e-05,11.357487,1.8
03c44745,Lavanya Lalla,12,C,2023-09,7514,7514,1,8.2272636e-05,7.041266,1.1
03c44745,Bhamini Walla,12,C,2023-10,11061,7024,33,0.99991775,33.72797,76.2
03c44745,Vivaan Bansal,12,C,2023-11,9563,9563,0,8.2272636e-05,10.230512,1.6
03c44745,Tushar Khurana,12,C,2023-12,5866,5866,29,8.2272636e-05,12.184663,2.0
03c44745,Zeeshan Mannan,12,C,2024-01,4871,4871,6,8.2272636e-05,11.038136,1.8
03c44745,Misha Kumar,12,C,2024-02,14535,14535,15,8.2272636e-05,11.568757,1.9
03c44745,Zeeshan Manda,12,C,2024-03,6220,3179,38,0.99991775,41.06416,77.4
03c44745,Biju Dara,12,C,2024-04,12259,12259,2,8.2272636e-05,12.049027,1.9
03c44745,Kiara Batta,12,C,2024-05,10128,10128,12,8.2272636e-05,12.005835,1.9
03c44745,Saanvi Dasgupta,12,C,2024-06,5977,5977,21,8.2272636e-05,11.038136,1.8
03c44745,Miraya Buch,12,C,2024-07,8716,8716,21,8.2272636e-05,12.034765,1.9
03c44745,Samaira Karpe,12,C,2024-08,11711,11711,11,8.2272636e-05,12.034765,1.9
03c44745,Urvi Lata,12,C,2024-09,11652,11652,14,8.2272636e-05,11.560791,1.9
03c44745,Misha Dara,12,C,2024-10,14081,14081,21,8.2272636e-05,11.560791,1.9
03c44745,Keya Som,12,C,2024-11,8821,8821,27,8.2272636e-05,12.07551,2.0
03c44745,Amani Bal,12,C,2024-12,10320,10320,21,8.2272636e-05,12.263995,2.0
05669596,Gokul Dugar,5,D,2022-01,11374,11374,6,8.2272636e-05,5.6127872,0.9
05669596,Vihaan Randhawa,5,D,2022-02,12297,12297,13,8.2272636e-05,9.270543,1.5
05669596,Aarush Mangal,5,D,2022-03,9889,9889,19,8.2272636e-05,13.2805,2.2
05669596,Vaibhav Ganguly,5,D,2022-04,6263,3880,52,0.99991775,51.86414,79.2
05669596,Nayantara Dugar,5,D,2022-05,10007,10007,9,8.2272636e-05,13.522361,2.2
05669596,Mannat Arora,5,D,2022-06,13290,13290,3,8.2272636e-05,12.491774,2.0
05669596,Kashvi Hayer,5,D,2022-07,11020,11020,16,8.2272636e-05,9.321776,1.5
05669596,Indrajit Kohli,5,D,2022-08,12752,6996,32,0.99991775,36.422367,76.6
05669596,Miraan Malhotra,5,D,2022-09,10162,10162,2,8.2272636e-05,12.281017,2.0
05669596,Onkar Gade,5,D,2022-10,9338,9338,13,8.2272636e-05,11.944629,1.9
05669596,Hunar Handa,5,D,2022-11,8130,8130,0,8.2272636e-05,4.843185,0.7
05669596,Nakul Kata,5,D,2022-12,4956,4956,0,8.2272636e-05,3.919263,0.6
05669596,Devansh Chada,5,D,2023-01,5289,5289,15,8.2272636e-05,4.843185,0.7
05669596,Veer Ganguly,5,D,2023-02,5967,5967,8,8.2272636e-05,7.1390676,1.1
05669596,Uthkarsh Jaggi,5,D,2023-03,5013,3321,44,0.99991775,42.76482,77.7
05669596,Tushar Lalla,5,D,2023-04,3892,3892,22,8.2272636e-05,13.176292,2.1
05669596,Stuvan Andra,5,D,2023-05,3672,3672,14,8.2272636e-05,13.413208,2.2
05669596,Hazel Basak,5,D,2023-06,4151,4151,12,8.2272636e-05,11.88851,1.9
05669596,Rohan Chopra,5,D,2023-07,7544,7544,16,8.2272636e-05,11.675191,1.9
05669596,Vivaan Dada,5,D,2023-08,4760,4760,0,8.2272636e-05,9.328068,1.5
05669596,Uthkarsh Reddy,5,D,2023-09,11986,8879,53,0.99991775,46.181385,78.3
05669596,Ryan Dhar,5,D,2023-10,5087,4337,153,0.99991775,112.56338,89.4
05669596,Arnav Majumdar,5,D,2023-11,14251,14251,4,8.2272636e-05,12.802676,2.1
05669596,Renee Grewal,5,D,2023-12,9934,9934,3,8.2272636e-05,14.433235,2.3
05669596,Eshani Garde,5,D,2024-01,6356,6356,3,8.2272636e-05,3.6509762,0.5
05669596,Tejas Shah,5,D,2024-02,3654,3654,25,8.2272636e-05,10.576709,1.7
05669596,Tara Bahl,5,D,2024-03,13818,13818,25,8.2272636e-05,12.442001,2.0
05669596,Ehsaan Biswas,5,D,2024-04,12282,6471,45,0.99991775,51.100945,79.1
05669596,Bhamini Magar,5,D,2024-05,4825,3145,33,0.99991775,43.299164,77.8
05669596,Ojas Kapoor,5,D,2024-06,13229,13229,14,8.2272636e-05,15.100657,2.5
05669596,Mannat Rout,5,D,2024-07,14789,14789,22,8.2272636e-05,13.057545,2.1
05669596,Heer Tak,5,D,2024-08,7541,7541,27,8.2272636e-05,12.763633,2.1
05669596,Zoya Borra,5,D,2024-09,7656,7656,17,8.2272636e-05,13.077386,2.1
05669596,Vidur Batta,5,D,2024-10,10041,10041,15,8.2272636e-05,12.802965,2.1
05669596,Stuvan Iyer,5,D,2024-11,6943,6943,24,8.2272636e-05,12.631254,2.0
05669596,Anvi Sarna,5,D,2024-12,6776,6776,19,8.2272636e-05,12.802965,2.1
06505a8e,Miraan Sem,1,A,2022-01,9915,9915,17,8.2272636e-05,17.384438,2.8
06505a8e,Rasha Borde,1,A,2022-02,7401,4006,56,0.99991775,55.311615,79.8
06505a8e,Ryan Bail,1,A,2022-03,3213,2914,37,0.99991775,42.76905,77.7
06505a8e,Dhanuk Sha,1,A,2022-04,9438,8609,57,0.99991775,53.86386,79.6
06505a8e,Nirvi Sunder,1,A,2022-05,7900,7900,5,8.2272636e-05,14.144043,2.3
06505a8e,Eshani Rajagopalan,1,A,2022-06,4417,4417,17,8.2272636e-05,13.538929,2.2
06505a8e,Yuvaan Vig,1,A,2022-07,14615,7901,44,0.99991775,42.409763,77.6
06505a8e,Rhea Sibal,1,A,2022-08,6683,6683,2,8.2272636e-05,11.921456,1.9
06505a8e,Shayak Contractor,1,A,2022-09,7623,3816,37,0.99991775,44.181942,77.9
06505a8e,Taran Hegde,1,A,2022-10,10323,10323,4,8.2272636e-05,11.643384,1.9
06505a8e,Tanya Tripathi,1,A,2022-11,11874,7667,39,0.99991775,49.620632,78.9
06505a8e,Dhruv Kashyap,1,A,2022-12,9534,9534,22,8.2272636e-05,13.173614,2.1
06505a8e,Oorja Lall,1,A,2023-01,13061,13061,5,8.2272636e-05,13.173614,2.1
06505a8e,Mannat Thaker,1,A,2023-02,12690,12690,15,8.2272636e-05,11.274183,1.8
06505a8e,Kismat Kala,1,A,2023-03,7405,7405,27,8.2272636e-05,11.593499,1.9
06505a8e,Lagan Mallick,1,A,2023-04,13135,13135,24,8.2272636e-05,13.173614,2.1
06505a8e,Shlok Sura,1,A,2023-05,10691,10691,13,8.2272636e-05,12.496314,2.0
06505a8e,Mamooty Varghese,1,A,2023-06,3687,2710,55,0.99991775,54.3718,79.7
06505a8e,Charvi Kant,1,A,2023-07,3246,3246,17,8.2272636e-05,13.809328,2.2
06505a8e,Riaan Biswas,1,A,2023-08,9017,9017,16,8.2272636e-05,13.660993,2.2
06505a8e,Inaaya  Borde,1,A,2023-09,12202,12202,1,8.2272636e-05,9.790023,1.6
06505a8e,Zain Roy,1,A,2023-10,6189,4291,61,0.99991775,47.204197,78.5
06505a8e,Ela Kadakia,1,A,2023-11,11982,11982,4,8.2272636e-05,13.200106,2.1
06505a8e,Jayesh Mall,1,A,2023-12,6314,6314,18,8.2272636e-05,13.861571,2.3
06505a8e,Abram Chowdhury,1,A,2024-01,7820,5859,39,0.99991775,41.687405,77.5
06505a8e,Gatik Bains,1,A,2024-02,9191,9191,5,8.2272636e-05,12.42709,2.0
06505a8e,Keya Kar,1,A,2024-03,11753,11753,17,8.2272636e-05,12.723817,2.1
06505a8e,Adah Yohannan,1,A,2024-04,14888,14888,6,8.2272636e-05,9.509025,1.5
06505a8e,Zaina Badal,1,A,2024-05,12297,9272,34,0.99991775,40.181408,77.3
06505a8e,Jayan Kala,1,A,2024-06,9639,9639,19,8.2272636e-05,12.99391,2.1
06505a8e,Lagan Ramachandran,1,A,2024-07,5610,3785,46,0.99991775,52.400997,79.3
06505a8e,Aaryahi Dugar,1,A,2024-08,10522,8977,53,0.99991775,53.328335,79.5
06505a8e,Stuvan Sama,1,A,2024-09,11650,11650,25,8.2272636e-05,15.696324,2.6
06505a8e,Yakshit Kamdar,1,A,2024-10,6835,5078,31,0.99991775,56.756676,80.1
06505a8e,Yashvi Bhatnagar,1,A,2024-11,12142,12142,19,8.2272636e-05,12.762559,2.1
06505a8e,Trisha Iyengar,1,A,2024-12,12100,12100,11,8.2272636e-05,12.1790285,2.0
0688c3d8,Mahika Luthra,8,A,2022-01,10768,10768,19,8.2272636e-05,18.792751,3.1
0688c3d8,Yakshit Madan,8,A,2022-02,6312,6312,3,8.2272636e-05,11.780749,1.9
0688c3d8,Amira Kapur,8,A,2022-03,8093,8093,23,8.2272636e-05,14.761751,2.4
0688c3d8,Kaira Doshi,8,A,2022-04,11821,11821,23,8.2272636e-05,16.294598,2.7
0688c3d8,Ojas Bhakta,8,A,2022-05,4354,4354,9,8.2272636e-05,18.785614,3.1
0688c3d8,Prerak Goswami,8,A,2022-06,6493,5881,46,0.99991775,45.64234,78.2
0688c3d8,Himmat Dalal,8,A,2022-07,14884,14884,3,8.2272636e-05,12.190497,2.0
0688c3d8,Raghav Dutt,8,A,2022-08,4158,4158,5,8.2272636e-05,11.767027,1.9
0688c3d8,Prisha Mandal,8,A,2022-09,3581,3581,1,8.2272636e-05,3.0725744,0.4
0688c3d8,Armaan Ramachandran,8,A,2022-10,7224,7224,28,8.2272636e-05,11.22005,1.8
0688c3d8,Riya Bhargava,8,A,2022-11,8444,8444,17,8.2272636e-05,11.682766,1.9
0688c3d8,Saanvi Dubey,8,A,2022-12,3743,3743,6,8.2272636e-05,11.57214,1.9
0688c3d8,Kashvi Mahajan,8,A,2023-01,5518,5518,3,8.2272636e-05,8.401886,1.3
0688c3d8,Aarav Bakshi,8,A,2023-02,8763,8763,0,8.2272636e-05,3.0725744,0.4
0688c3d8,Dharmajan Dutt,8,A,2023-03,12199,12199,3,8.2272636e-05,2.0293105,0.3
0688c3d8,Stuvan Soni,8,A,2023-04,13878,13878,10,8.2272636e-05,4.285522,0.6
0688c3d8,Amani Banik,8,A,2023-05,13006,13006,5,8.2272636e-05,5.8512893,0.9
0688c3d8,Romil Buch,8,A,2023-06,9607,9607,5,8.2272636e-05,6.136593,1.0
0688c3d8,Ranbir Sekhon,8,A,2023-07,6633,5359,37,0.99991775,36.73299,76.7
0688c3d8,Purab Bava,8,A,2023-08,4125,4125,13,8.2272636e-05,12.204669,2.0
0688c3d8,Jivin Venkatesh,8,A,2023-09,10672,10672,23,8.2272636e-05,13.211296,2.1
0688c3d8,Inaaya  Rau,8,A,2023-10,7862,7862,0,8.2272636e-05,11.020055,1.8
0688c3d8,Ojas Salvi,8,A,2023-11,6495,6495,8,8.2272636e-05,10.165427,1.6
0688c3d8,Parinaaz Arya,8,A,2023-12,14933,14933,11,8.2272636e-05,6.082629,0.9
0688c3d8,Ivan Master,8,A,2024-01,8897,8897,3,8.2272636e-05,7.0159006,1.1
0688c3d8,Onkar Bath,8,A,2024-02,10173,10173,2,8.2272636e-05,5.4275866,0.8
0688c3d8,Onkar Bhardwaj,8,A,2024-03,7194,5293,36,0.99991775,35.309315,76.5
0688c3d8,Ojas Gaba,8,A,2024-04,6964,4539,50,0.99991775,41.086147,77.4
0688c3d8,Faiyaz Warrior,8,A,2024-05,5480,5480,1,8.2272636e-05,13.341136,2.2
0688c3d8,Alisha Ratta,8,A,2024-06,9892,9892,7,8.2272636e-05,12.732812,2.1
0688c3d8,Zaina Sarna,8,A,2024-07,11682,6158,57,0.99991775,43.18842,77.8
0688c3d8,Madhav Gara,8,A,2024-08,7472,7472,1,8.2272636e-05,12.385965,2.0
0688c3d8,Dharmajan Balasubramanian,8,A,2024-09,11940,11940,18,8.2272636e-05,13.099093,2.1
0688c3d8,Zeeshan Singh,8,A,2024-10,10133,5243,64,0.99991775,51.12715,79.1
0688c3d8,Dhruv Aurora,8,A,2024-11,10033,7038,68,0.99991775,68.658264,82.1
0688c3d8,Anaya Karan,8,A,2024-12,12638,12638,11,8.2272636e-05,14.51627,2.4
068fad8b,Oorja Balay,4,D,2022-01,3890,3890,4,8.2272636e-05,4.0841007,0.6
068fad8b,Hunar Tella,4,D,2022-02,13522,8369,51,0.99991775,50.52438,79.0
068fad8b,Anya Sachdeva,4,D,2022-03,4900,2565,47,0.99991775,46.059727,78.3
068fad8b,Sana Vig,4,D,2022-04,10602,10602,4,8.2272636e-05,11.189429,1.8
068fad8b,Siya Sampath,4,D,2022-05,9533,9533,6,8.2272636e-05,12.067037,1.9
068fad8b,Tiya Sura,4,D,2022-06,10802,6865,33,0.99991775,34.287163,76.3
068fad8b,Tejas Yogi,4,D,2022-07,11724,7094,50,0.99991775,41.98454,77.6
068fad8b,Ela Mani,4,D,2022-08,14198,14198,8,8.2272636e-05,14.213229,2.3
068fad8b,Vaibhav Subramanian,4,D,2022-09,14560,14560,5,8.2272636e-05,11.390919,1.8
068fad8b,Stuvan Saini,4,D,2022-10,9390,9390,11,8.2272636e-05,8.005711,1.3
068fad8b,Tejas Mani,4,D,2022-11,10775,10775,17,8.2272636e-05,10.734932,1.7
068fad8b,Neelofar Chanda,4,D,2022-12,7302,7302,4,8.2272636e-05,10.392383,1.7
068fad8b,Lagan Bhasin,4,D,2023-01,5378,5378,20,8.2272636e-05,10.851292,1.7
068fad8b,Miraan Jayaraman,4,D,2023-02,11690,11690,0,8.2272636e-05,8.005711,1.3
068fad8b,Charvi Thakur,4,D,2023-03,10122,10122,0,8.2272636e-05,6.723322,1.1
068fad8b,Ryan Sur,4,D,2023-04,3194,3194,7,8.2272636e-05,2.5644846,0.4
068fad8b,Raghav Mannan,4,D,2023-05,7731,7731,6,8.2272636e-05,4.3662596,0.7
068fad8b,Aarna Varma,4,D,2023-06,10353,10353,5,8.2272636e-05,6.3649306,1.0
068fad8b,Samiha Bahri,4,D,2023-07,9258,9258,10,8.2272636e-05,7.3539495,1.2
068fad8b,Jhanvi Sundaram,4,D,2023-08,14116,14116,5,8.2272636e-05,6.723322,1.1
068fad8b,Zoya Kunda,4,D,2023-09,8172,8172,3,8.2272636e-05,6.3649306,1.0
068fad8b,Advika Comar,4,D,2023-10,11687,11687,5,8.2272636e-05,4.3662596,0.7
068fad8b,Riaan Wable,4,D,2023-11,14188,13196,55,0.99991775,40.617615,77.3
068fad8b,Raunak Viswanathan,4,D,2023-12,4595,4595,7,8.2272636e-05,11.571088,1.9
068fad8b,Saanvi Choudhary,4,D,2024-01,11704,11704,8,8.2272636e-05,12.236628,2.0
068fad8b,Nitara Tak,4,D,2024-02,13443,13443,12,8.2272636e-05,8.0173645,1.3
068fad8b,Rohan Shere,4,D,2024-03,8797,8183,61,0.99991775,52.163803,79.3
068fad8b,Nitya Dass,4,D,2024-04,10074,10074,4,8.2272636e-05,12.818831,2.1
068fad8b,Aarna Chawla,4,D,2024-05,13002,13002,17,8.2272636e-05,12.818831,2.1
068fad8b,Armaan Hegde,4,D,2024-06,13683,13683,18,8.2272636e-05,11.08833,1.8
068fad8b,Tushar Anand,4,D,2024-07,7466,7466,14,8.2272636e-05,11.361264,1.8
068fad8b,Anay Acharya,4,D,2024-08,8488,8488,1,8.2272636e-05,10.661678,1.7
068fad8b,Zoya Ramachandran,4,D,2024-09,7429,7429,16,8.2272636e-05,10.319129,1.7
068fad8b,Hiran Mall,4,D,2024-10,7375,7375,0,8.2272636e-05,5.69957,0.9
068fad8b,Jayan Lal,4,D,2024-11,4610,4610,13,8.2272636e-05,9.285222,1.5
068fad8b,Seher Kala,4,D,2024-12,7183,7183,20,8.2272636e-05,10.661678,1.7
0765718f,Abram Kashyap,9,B,2022-01,6334,3261,75,0.99991775,78.19578,83.7
0765718f,Advik Aurora,9,B,2022-02,5302,5302,1,8.2272636e-05,12.187743,2.0
0765718f,Ehsaan Batta,9,B,2022-03,3085,3085,14,8.2272636e-05,14.164223,2.3
0765718f,Devansh Agrawal,9,B,2022-04,8891,8891,4,8.2272636e-05,5.6928034,0.9
0765718f,Divij Dasgupta,9,B,2022-05,9685,9685,15,8.2272636e-05,10.8509035,1.7
0765718f,Raunak Gade,9,B,2022-06,12310,9182,42,0.99991775,42.43615,77.6
0765718f,Tiya Vora,9,B,2022-07,4179,2730,72,0.99991775,56.53685,80.0
0765718f,Indrajit Dhar,9,B,2022-08,14179,14179,24,8.2272636e-05,14.144001,2.3
0765718f,Darshit Jha,9,B,2022-09,14959,14959,10,8.2272636e-05,13.247168,2.1
0765718f,Sumer Magar,9,B,2022-10,14932,14932,22,8.2272636e-05,12.532709,2.0
0765718f,Mamooty Tak,9,B,2022-11,13522,13522,8,8.2272636e-05,12.465855,2.0
0765718f,Aarav Manda,9,B,2022-12,11653,8428,57,0.99991775,53.2129,79.5
0765718f,Shamik Tripathi,9,B,2023-01,6399,4841,49,0.99991775,49.487514,78.8
0765718f,Arnav Gokhale,9,B,2023-02,10761,10761,19,8.2272636e-05,14.31025,2.3
0765718f,Dishani Soni,9,B,2023-03,11205,11205,9,8.2272636e-05,13.259135,2.2
0765718f,Onkar Chaudhry,9,B,2023-04,8768,8768,8,8.2272636e-05,11.404831,1.8
0765718f,Mannat Sandhu,9,B,2023-05,8840,8840,0,8.2272636e-05,5.2105565,0.8
0765718f,Advik Devan,9,B,2023-06,13133,11883,40,0.99991775,37.824974,76.9
0765718f,Dhanuk Sarin,9,B,2023-07,5258,5258,14,8.2272636e-05,12.374784,2.0
0765718f,Miraan Kibe,9,B,2023-08,4100,4100,9,8.2272636e-05,11.573865,1.9
0765718f,Seher Raju,9,B,2023-09,10190,10190,15,8.2272636e-05,11.898871,1.9
0765718f,Vanya Verma,9,B,2023-10,10004,7817,40,0.99991775,43.19072,77.8
0765718f,Suhana Chad,9,B,2023-11,4161,4161,3,8.2272636e-05,12.297154,2.0
0765718f,Madhup Mand,9,B,2023-12,12324,6595,46,0.99991775,49.84316,78.9
0765718f,Jivika Lad,9,B,2024-01,11474,7276,54,0.99991775,45.20568,78.1
0765718f,Neysa Sengupta,9,B,2024-02,4932,3572,70,0.99991775,65.64394,81.6
0765718f,Eshani Jaggi,9,B,2024-03,3843,3843,12,8.2272636e-05,15.598871,2.5
0765718f,Vritika Johal,9,B,2024-04,12854,12854,5,8.2272636e-05,12.789263,2.1
0765718f,Eshani Borah,9,B,2024-05,11856,11856,11,8.2272636e-05,9.336824,1.5
0765718f,Navya Malhotra,9,B,2024-06,8421,8421,9,8.2272636e-05,8.00336,1.3
0765718f,Nakul Kadakia,9,B,2024-07,3369,3369,4,8.2272636e-05,7.3940525,1.2
0765718f,Advik Vora,9,B,2024-08,6670,6670,22,8.2272636e-05,11.306641,1.8
0765718f,Jayant Dewan,9,B,2024-09,7749,7749,15,8.2272636e-05,12.370088,2.0
0765718f,Anahi Shroff,9,B,2024-10,7118,4809,48,0.99991775,49.599384,78.9
0765718f,Suhana Ram,9,B,2024-11,8863,8863,0,8.2272636e-05,11.726069,1.9
0765718f,Seher Mangat,9,B,2024-12,4113,4113,24,8.2272636e-05,12.58377,2.0
07fff67f,Jhanvi Samra,9,D,2022-01,11584,5968,56,0.99991775,71.857635,82.6
07fff67f,Khushi Kulkarni,9,D,2022-02,4217,4217,15,8.2272636e-05,11.794684,1.9
07fff67f,Manikya Hora,9,D,2022-03,13948,7278,49,0.99991775,67.00141,81.8
07fff67f,Tara Chakraborty,9,D,2022-04,3104,2128,110,0.99991775,92.05208,86.0
07fff67f,Jhanvi Guha,9,D,2022-05,13333,13333,7,8.2272636e-05,14.410276,2.3
07fff67f,Vivaan Ganguly,9,D,2022-06,6791,6791,24,8.2272636e-05,14.839779,2.4
07fff67f,Vedika Dhillon,9,D,2022-07,4113,4113,11,8.2272636e-05,11.690229,1.9
07fff67f,Suhana Sur,9,D,2022-08,14586,8284,51,0.99991775,52.30216,79.3
07fff67f,Rhea Sawhney,9,D,2022-09,6583,6583,28,8.2272636e-05,14.659525,2.4
07fff67f,Prerak Gade,9,D,2022-10,11285,7958,33,0.99991775,59.301365,80.5
07fff67f,Hunar Borde,9,D,2022-11,3990,3104,52,0.99991775,48.99787,78.8
07fff67f,Dhruv Chaudry,9,D,2022-12,13924,13924,16,8.2272636e-05,15.095552,2.5
07fff67f,Keya Sachar,9,D,2023-01,13101,11931,81,0.99991775,75.71487,83.2
07fff67f,Uthkarsh Thaman,9,D,2023-02,13801,13801,25,8.2272636e-05,14.915744,2.4
07fff67f,Pranay Toor,9,D,2023-03,10993,10993,5,8.2272636e-05,12.405907,2.0
07fff67f,Yasmin Kanda,9,D,2023-04,3257,1638,39,0.99991775,47.062046,78.4
07fff67f,Ahana  Bala,9,D,2023-05,12038,8247,52,0.99991775,42.51993,77.7
07fff67f,Pari Manne,9,D,2023-06,3274,3274,12,8.2272636e-05,15.904452,2.6
07fff67f,Zoya Bhatia,9,D,2023-07,11673,9630,64,0.99991775,63.183235,81.1
07fff67f,Neelofar Sem,9,D,2023-08,11777,11068,78,0.99991775,70.58948,82.4
07fff67f,Veer Vaidya,9,D,2023-09,3280,3280,10,8.2272636e-05,13.7907,2.2
07fff67f,Ela Wable,9,D,2023-10,11228,9722,135,0.99991775,135.79695,93.3
07fff67f,Romil Ramachandran,9,D,2023-11,14043,14043,5,8.2272636e-05,13.7959175,2.2
07fff67f,Umang Soman,9,D,2023-12,10054,10054,7,8.2272636e-05,13.7959175,2.2
07fff67f,Samaira Banik,9,D,2024-01,5937,5937,6,8.2272636e-05,5.3233237,0.8
07fff67f,Eva Sani,9,D,2024-02,4753,4340,74,0.99991775,52.948444,79.4
07fff67f,Indrans Barad,9,D,2024-03,11591,6572,35,0.99991775,48.86481,78.7
07fff67f,Mannat Tak,9,D,2024-04,6144,6144,5,8.2272636e-05,12.39769,2.0
07fff67f,Siya Hayre,9,D,2024-05,13154,13154,19,8.2272636e-05,12.775914,2.1
07fff67f,Ritvik Kar,9,D,2024-06,11625,7132,31,0.99991775,36.86114,76.7
07fff67f,Piya Virk,9,D,2024-07,8807,8807,2,8.2272636e-05,10.678434,1.7
07fff67f,Ryan Mallick,9,D,2024-08,7379,6329,70,0.99991775,57.816093,80.2
07fff67f,Anahita Chandran,9,D,2024-09,4294,2867,53,0.99991775,57.564663,80.2
07fff67f,Seher Dugar,9,D,2024-10,9652,9652,23,8.2272636e-05,14.151614,2.3
07fff67f,Tarini Bath,9,D,2024-11,10520,7934,112,0.99991775,113.6302,89.6
07fff67f,Aniruddh Reddy,9,D,2024-12,14423,14423,17,8.2272636e-05,14.843907,2.4
082bf377,Siya Bali,3,E,2022-01,13347,13347,10,8.2272636e-05,10.926753,1.8
082bf377,Badal Ganguly,3,E,2022-02,8757,4495,38,0.99991775,44.099094,77.9
082bf377,Tarini Sant,3,E,2022-03,9377,9377,5,8.2272636e-05,12.474395,2.0
082bf377,Amani Ganesan,3,E,2022-04,10084,10084,6,8.2272636e-05,11.896712,1.9
082bf377,Sara Agate,3,E,2022-05,4696,4696,6,8.2272636e-05,5.5742702,0.9
082bf377,Adah Agrawal,3,E,2022-06,11395,11395,6,8.2272636e-05,6.238438,1.0
082bf377,Abram Sehgal,3,E,2022-07,9593,9593,6,8.2272636e-05,6.238438,1.0
082bf377,Kaira Mallick,3,E,2022-08,6479,6479,0,8.2272636e-05,4.1781664,0.6
082bf377,Purab Madan,3,E,2022-09,5744,5744,0,8.2272636e-05,1.962276,0.3
082bf377,Zoya Gala,3,E,2022-10,6115,6115,0,8.2272636e-05,0.6279212,0.0
082bf377,Saksham Date,3,E,2022-11,13175,13175,0,8.2272636e-05,0.6279212,0.0
082bf377,Adah Majumdar,3,E,2022-12,13444,13444,10,8.2272636e-05,3.5272968,0.5
082bf377,Ela Tak,3,E,2023-01,10920,10920,2,8.2272636e-05,4.1781664,0.6
082bf377,Shanaya Ben,3,E,2023-02,12606,12606,20,8.2272636e-05,10.35913,1.7
082bf377,Saksham Cheema,3,E,2023-03,14425,14425,23,8.2272636e-05,11.827108,1.9
082bf377,Riya Vyas,3,E,2023-04,4096,3847,33,0.99991775,45.7295,78.2
082bf377,Romil Sathe,3,E,2023-05,6715,6715,25,8.2272636e-05,14.055385,2.3
082bf377,Eshani Dara,3,E,2023-06,13764,13764,2,8.2272636e-05,13.030175,2.1
082bf377,Kimaya Buch,3,E,2023-07,11099,11099,6,8.2272636e-05,10.701679,1.7
082bf377,Samiha Sheth,3,E,2023-08,12133,12133,1,8.2272636e-05,3.0694344,0.4
082bf377,Amira Bakshi,3,E,2023-09,10501,10501,14,8.2272636e-05,7.1969275,1.1
082bf377,Suhana Mangal,3,E,2023-10,9345,9345,19,8.2272636e-05,10.337792,1.7
082bf377,Saksham Kumar,3,E,2023-11,8279,8279,17,8.2272636e-05,12.157081,2.0
082bf377,Pihu Gole,3,E,2023-12,13527,13527,5,8.2272636e-05,10.789853,1.7
082bf377,Ishita Rout,3,E,2024-01,9043,9043,12,8.2272636e-05,10.337792,1.7
082bf377,Vidur Sekhon,3,E,2024-02,6262,6262,0,8.2272636e-05,5.5742702,0.9
